CrashId,Date Of Crash,Period,Crash Severity Text Format,Most Severe Injury Text Format,Number Of Motor Vehicles,Road Description,Manner of Crash / Collision Impact Text Format,Weather Condition Text Format,Latitude,Longitude,NearestSpeedhump,NearestSpeedhumpDistance,NearestSpeedhumpInstallDate
509887,2018-04-24,2017/2018,Property Damage Only,No Apparent Injury (O),3,84-E,Front to rear,Clear,41.75580800,-72.70052400,F,776.8997621156931,
509888,2018-04-24,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,Angle,Clear,41.76536000,-72.68999500,F,1563.0868721634233,
509894,2018-04-24,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.76616800,-72.68800700,F,1426.7449824959926,
509918,2018-04-24,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-N-858,Front to rear,Clear,41.76758800,-72.66805000,O,3934.7463585108912,Several years ago
509923,2018-04-25,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Rain,41.78889200,-72.65689000,P,3531.5508152937887,Oct-18
509935,2018-04-25,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Cloudy,41.77019800,-72.68201800,P,2009.4299088359464,Oct-18
509940,2018-04-25,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,"Sideswipe, same direction",Cloudy,41.75411700,-72.65953100,O,2293.486955402905,Several years ago
509944,2018-05-03,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E-823,"Sideswipe, same direction",Clear,41.75829100,-72.70063000,O,576.7387528007188,Several years ago
509945,2018-05-03,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.76600200,-72.68770300,F,1519.4735932364126,
509947,2018-05-04,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Cloudy,41.77825300,-72.66592200,P,2443.574109628074,May-19
509949,2018-05-06,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-N-830,Front to rear,Cloudy,41.74998600,-72.65739500,O,2387.4329946028993,Several years ago
510476,2018-02-18,2017/2018,Property Damage Only,No Apparent Injury (O),3,91-S,"Sideswipe, same direction",Clear,41.78748500,-72.65754300,P,3715.588611103001,Oct-18
510516,2018-04-25,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Rain,41.79960000,-72.65495000,O,2435.2458691718575,Several years ago
510558,2018-04-26,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76942200,-72.66540500,F,4369.863208114088,
510560,2018-04-26,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),4,91-N-700,Front to rear,Clear,41.78685700,-72.65804300,P,3780.748378817827,Oct-18
510570,2018-04-26,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.77643800,-72.66791300,F,2339.4205161337186,
510581,2018-04-26,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.76915100,-72.68283300,F,2080.552808121531,
510585,2018-04-26,2017/2018,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,15-S,Front to rear,Clear,41.73691700,-72.66303700,O,2553.6456448114927,Several years ago
510590,2018-04-26,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.77104000,-72.67995400,F,1773.5392242102976,
510593,2018-04-26,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,91-S,Front to rear,Clear,41.79216400,-72.65561100,O,3101.749909125726,Several years ago
510597,2018-04-26,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Clear,41.74625000,-72.66002000,O,2210.719567017531,Several years ago
510598,2018-04-26,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76960900,-72.67259900,F,2945.105712961024,
510605,2018-04-27,2017/2018,Property Damage Only,No Apparent Injury (O),1,91-S,Not Applicable,Clear,41.76620000,-72.66803800,O,3472.028888715325,Several years ago
510609,2018-04-27,2017/2018,Property Damage Only,No Apparent Injury (O),2,2-W,Front to rear,Cloudy,41.76562200,-72.66904300,O,3169.038393872423,Several years ago
510610,2018-04-27,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.76952400,-72.66721500,F,3963.9192549368972,
510616,2018-04-27,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Rain,41.74514600,-72.66100100,F,2136.4122087791193,
510629,2018-04-27,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Rain,41.73052700,-72.66072600,P,2506.1875712954366,Oct-18
510653,2018-04-27,2017/2018,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),3,91-N,Front to rear,Rain,41.75215500,-72.65811400,O,2299.572538530666,Several years ago
510673,2018-04-27,2017/2018,Property Damage Only,No Apparent Injury (O),2,15-N,Front to rear,Rain,41.73856100,-72.66249300,O,2338.613189946132,Several years ago
510679,2018-04-28,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,Rear to side,Clear,41.77106700,-72.67946100,F,1757.2253438213447,
510927,2018-05-01,2017/2018,Property Damage Only,No Apparent Injury (O),2,nan,"Sideswipe, same direction",Clear,41.76501800,-72.68471700,P,2048.008870884248,Oct-18
511229,2018-04-28,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.77061500,-72.67760000,F,1983.2365757407297,
511250,2018-04-28,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.76279200,-72.69617200,P,843.4145797607342,Oct-18
511254,2018-04-28,2017/2018,Property Damage Only,No Apparent Injury (O),2,15-N,Front to rear,Clear,41.73842700,-72.66253200,O,2349.3590909017207,Several years ago
511257,2018-04-29,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.77035300,-72.67711000,F,2111.414609817745,
511275,2018-04-29,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-W,"Sideswipe, same direction",Clear,41.76970700,-72.67179800,F,3060.939224997385,
511285,2018-04-29,2017/2018,Property Damage Only,No Apparent Injury (O),3,91-S,Front to rear,Clear,41.78297300,-72.66157300,P,3127.2301868795457,May-19
511304,2018-04-30,2017/2018,Property Damage Only,No Apparent Injury (O),1,84-E,Not Applicable,Clear,41.75199500,-72.70197700,P,634.3082547549133,Oct-18
511309,2018-04-30,2017/2018,Property Damage Only,No Apparent Injury (O),2,598-W,Front to rear,Clear,41.76091000,-72.66838200,O,1838.3952739690114,Several years ago
511316,2018-04-30,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,91-S,Front to rear,Cloudy,41.79142500,-72.65575500,O,3271.1905972578775,Several years ago
511335,2018-04-30,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,"Sideswipe, same direction",Clear,41.78297200,-72.66157600,P,3126.4990207658702,May-19
511350,2018-04-30,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Clear,41.74503500,-72.66104600,F,2118.0215621154234,
511353,2018-04-30,2017/2018,Property Damage Only,No Apparent Injury (O),1,84-E-825,Not Applicable,Clear,41.76912000,-72.66924100,F,3676.1593213188444,
511385,2018-05-01,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.76932500,-72.68304100,F,2019.4596863403979,
511390,2018-05-01,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W-826,Front to rear,Clear,41.76993900,-72.66772200,F,3760.296138415325,
511399,2018-05-01,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.79201500,-72.65568400,O,3126.3824027508927,Several years ago
511413,2018-05-01,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.76956000,-72.66713500,F,3971.7571974999455,
511823,2018-04-20,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,"Sideswipe, same direction",Clear,41.79081000,-72.65591100,O,3416.19802210588,Several years ago
511835,2018-05-02,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.77049300,-72.68196300,P,1917.7415275303708,Oct-18
511836,2018-05-02,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,Front to front,Clear,41.76829700,-72.68333300,F,1997.2253582397313,
511860,2018-05-02,2017/2018,Property Damage Only,No Apparent Injury (O),1,84-W,Not Applicable,Clear,41.75030500,-72.70478600,P,503.0287108413373,Oct-18
511895,2018-05-02,2017/2018,Property Damage Only,No Apparent Injury (O),3,84-W,Front to rear,Clear,41.76971900,-72.67161100,F,3092.5219498394727,
511938,2018-05-03,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.76746700,-72.68395800,F,1935.0655184392053,
511943,2018-05-03,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),3,84-E,Front to rear,Clear,41.77022400,-72.67679700,F,2182.582873633993,
511948,2018-05-03,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.75442300,-72.70065000,F,1127.1965863048965,
511960,2018-05-03,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S-841,Front to rear,Clear,41.77023800,-72.67017600,F,3202.745748663882,
511972,2018-05-03,2017/2018,Property Damage Only,No Apparent Injury (O),1,91-N,Not Applicable,Clear,41.78196200,-72.66176200,P,3155.475650835625,May-19
512569,2018-05-03,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E-823,Front to rear,Clear,41.76208200,-72.70534800,P,765.95908047106,Oct-18
512598,2018-05-04,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,91-N,Front to rear,Clear,41.78801000,-72.65697000,P,3707.7568989258725,Oct-18
512705,2018-05-05,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.76074700,-72.69967000,P,933.3293727283262,Oct-18
512707,2018-05-05,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76509000,-72.69088000,F,1661.4229624908069,
512708,2018-05-05,2017/2018,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),3,91-N,Front to rear,Clear,41.74746800,-72.65909800,O,2168.253473261181,Several years ago
512755,2018-05-06,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,"Sideswipe, same direction",Clear,41.72943200,-72.65949200,P,2758.6747570115117,Oct-18
512768,2018-05-06,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Clear,41.74598700,-72.66026200,O,2226.67385502785,Several years ago
512808,2018-05-07,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,91-S,Front to rear,Clear,41.78024300,-72.66383400,P,2670.278925407313,May-19
512825,2018-05-07,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S-164,Front to rear,Clear,41.78826700,-72.65909900,P,3211.8564058635243,Oct-18
512841,2018-05-07,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,Front to rear,Clear,41.76956700,-72.67082100,F,3276.29030238644,
512844,2018-05-07,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Clear,41.76306100,-72.69549500,P,918.861887885598,Oct-18
512846,2018-05-07,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.76530100,-72.69100000,F,1587.6134812904072,
512860,2018-05-08,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,91-S-841,Front to rear,Clear,41.77019900,-72.67022400,F,3204.358365611016,
512865,2018-05-08,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-N-700,Front to rear,Clear,41.79301000,-72.65520900,O,2976.718919820171,Several years ago
512890,2018-05-08,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.76961700,-72.66576400,F,4248.901198938993,
513616,2018-02-16,2017/2018,Property Damage Only,No Apparent Injury (O),1,84-W,Not Applicable,Clear,41.75285100,-72.70185500,P,883.7942503449933,Oct-18
513646,2018-05-08,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76945500,-72.66687500,F,4050.4613687566007,
513651,2018-05-09,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.77124900,-72.68013600,F,1702.851681228836,
513653,2018-05-09,2017/2018,Property Damage Only,No Apparent Injury (O),4,84-E,Front to rear,Clear,41.76507800,-72.69098500,F,1668.1302277888706,
513656,2018-05-09,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Clear,41.74653400,-72.65983700,O,2183.413274811054,Several years ago
513659,2018-05-09,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.80710200,-72.66113400,O,3328.31003220349,Several years ago
513668,2018-05-09,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,"Sideswipe, same direction",Clear,41.75000200,-72.71208900,P,1647.0784760175013,Oct-18
513730,2018-05-10,2017/2018,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,91-S,Front to rear,Clear,41.78875600,-72.65694100,P,3548.816267254671,Oct-18
513731,2018-05-10,2017/2018,Property Damage Only,No Apparent Injury (O),3,91-S,Front to rear,Clear,41.79403700,-72.65527800,O,2739.97089328566,Several years ago
513969,2017-11-11,2017/2018,Property Damage Only,No Apparent Injury (O),2,HIGH ST,Front to front,Clear,41.77086800,-72.67907200,F,1831.7687867396774,
513970,2017-11-19,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),4,MAPLE AV,Front to rear,Clear,41.72706800,-72.69098800,F,1413.2863012092014,
513971,2017-12-09,2017/2018,Property Damage Only,No Apparent Injury (O),2,NEW BRITAIN AV,Front to rear,Snow,41.74561400,-72.68652000,P,457.75903762665035,Oct-18
513972,2017-12-12,2017/2018,Property Damage Only,No Apparent Injury (O),2,FRANKLIN AV,Angle,Clear,41.74713300,-72.67716500,F,672.0849329229355,
513973,2017-03-18,2016/2017,Property Damage Only,No Apparent Injury (O),2,NEW BRITAIN AV,Rear to side,Snow,41.74559800,-72.68641500,P,443.462274471751,Oct-18
514291,2017-11-25,2017/2018,Property Damage Only,No Apparent Injury (O),3,091,Front to rear,Clear,41.78925700,-72.65663000,P,3516.8373939756602,Oct-18
514300,2017-12-25,2017/2018,Property Damage Only,No Apparent Injury (O),1,015,Not Applicable,Snow,41.74622400,-72.66101000,O,2021.3166420878235,Several years ago
514685,2018-03-31,2017/2018,Property Damage Only,No Apparent Injury (O),2,44-E,Front to front,Clear,41.77421920,-72.67813364,F,699.0159601954695,
514834,2018-05-10,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,Angle,Clear,41.75604400,-72.70055200,F,723.8004316909273,
515198,2018-05-10,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.74530300,-72.66170700,F,1957.6695515136942,
515205,2018-05-10,2017/2018,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,91-N,Front to rear,Clear,41.74451900,-72.66146200,F,1985.5277638115638,
515224,2018-05-10,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Clear,41.77035900,-72.68218900,P,1937.098519731338,Oct-18
515257,2018-05-11,2017/2018,Property Damage Only,No Apparent Injury (O),2,15-S,"Sideswipe, same direction",Clear,41.74892400,-72.65938400,O,1903.2240389913388,Several years ago
515275,2018-05-11,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,"Sideswipe, same direction",Clear,41.77566500,-72.66816300,F,2459.9660187829822,
515281,2018-05-11,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Clear,41.74642800,-72.65987600,O,2199.148551295533,Several years ago
515331,2018-05-12,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Rain,41.78752600,-72.65787600,P,3639.3057353331783,Oct-18
515347,2018-05-12,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,Not Applicable,Clear,41.79036100,-72.65604300,P,3462.3434596859,Oct-18
515349,2018-05-12,2017/2018,Property Damage Only,No Apparent Injury (O),1,91-S-840,Not Applicable,Clear,41.76936700,-72.66715800,F,4013.458153668225,
515384,2018-05-11,2017/2018,Property Damage Only,No Apparent Injury (O),1,PROSPECT ST,Not Applicable,Cloudy,41.76271500,-72.67266500,O,1886.4246472451707,Several years ago
515922,2017-11-14,2017/2018,Property Damage Only,No Apparent Injury (O),2,084,"Sideswipe, same direction",Clear,41.77094800,-72.67849500,F,1817.1571863597833,
515928,2018-05-07,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.76525000,-72.69024500,F,1599.4315483498444,
515929,2018-05-07,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E-839,Front to rear,Clear,41.77002900,-72.67648500,F,2278.14978182325,
515936,2018-05-11,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,84-E,Front to rear,Clear,41.76945549,-72.66881931,F,3664.1686650602937,
515982,2018-05-13,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-N,Front to rear,Cloudy,41.74677000,-72.65957600,O,2189.3493620408335,Several years ago
515986,2018-05-13,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,91-N,Front to rear,Clear,41.74276600,-72.66267400,F,1730.3919529282919,
516038,2018-05-14,2017/2018,Property Damage Only,No Apparent Injury (O),1,91-N,Not Applicable,Clear,41.76060100,-72.66549400,O,2431.1815681288313,Several years ago
516050,2018-05-14,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Clear,41.74482200,-72.66202700,F,1842.2325230679164,
516058,2018-05-14,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,Front to rear,Clear,41.75434500,-72.70074700,F,1137.8421994397127,
516068,2018-05-14,2017/2018,"Injury of any type (Serious, Minor, Possible)",Suspected Minor Injury (B),2,84-E,Front to rear,Clear,41.76417700,-72.69342000,P,1083.7628153642233,Oct-18
516081,2018-05-15,2017/2018,Property Damage Only,No Apparent Injury (O),2,91-S,Front to rear,Cloudy,41.77637300,-72.66789200,F,2357.7532222865375,
516120,2018-05-15,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Rain,41.75281000,-72.70183500,P,867.937575996848,Oct-18
516126,2018-05-15,2017/2018,"Injury of any type (Serious, Minor, Possible)",Possible Injury (C),2,91-S,Front to rear,Clear,41.79179500,-72.65577200,O,3168.001562577064,Several years ago
516133,2018-05-15,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-W,Front to rear,Rain,41.75576000,-72.70089200,F,708.9383639010895,
516140,2018-05-15,2017/2018,Property Damage Only,No Apparent Injury (O),2,84-E,"Sideswipe, same direction",Rain,41.75362200,-72.70144300,P,1114.420976567149,Oct-18
